"date","book_id","quantity","sales"
2020-02-18,"S3U0I3",3,37.26
2020-02-18,"U8V4C8",4,36.96
2020-02-18,"H2U7B2",1,10.06
2020-02-18,"S7A1F7",1,11.03
2020-02-18,"P5T3K5",4,57.36
2020-02-18,"F3S5P3",4,42.24
2020-02-18,"U4O6M4",1,9.35
2020-02-18,"A2J9O2",1,5.55
2020-02-18,"C9R5I9",3,40.98
2020-02-18,"V0S8H0",3,28.05
2020-02-18,"H5A4H5",4,25.96
2020-02-18,"E3L7D3",1,9.95
2020-02-18,"M4F6H4",1,8.41
2020-02-18,"A5H1X5",2,21
2020-02-18,"O3T9N3",2,10.06
2020-02-18,"P9E7Z9",3,32.37
2020-02-18,"E0O8N0",3,22.89
2020-02-18,"A9C7K9",1,13.57
2020-02-18,"T9T1N9",4,37.72
2020-02-18,"B7S1Z7",1,12.94
2020-02-18,"P6S1V6",4,64.52
2020-02-18,"N0P1T0",1,9.87
2020-02-18,"L2X9R2",2,16.56
2020-02-18,"F0O6N0",4,29.64
2020-02-18,"Z5L8H5",2,18.68
2020-02-18,"W8J7U8",1,5.62
2020-02-18,"W8J7U8",4,22.48
2020-02-18,"J8D4L8",3,30.03
2020-02-18,"V3O2W3",1,13.91
2020-02-18,"D4P1V4",4,39.84
2020-02-18,"Z1F7S1",3,21.81
2020-02-18,"X1X8U1",3,37.14
2020-02-18,"Z8R8Z8",1,14.81
2020-02-18,"I2Z7T2",3,40.47
2020-02-18,"G1O5H1",2,22.5
2020-02-18,"N4R0D4",4,57.24
2020-02-18,"Y5V7T5",2,20.04
2020-02-18,"S9H2E9",4,51.72
2020-02-18,"P8Z0H8",2,22.46
2020-02-18,"V8H1L8",2,33.6
2020-02-19,"C0J9E0",2,23.28
2020-02-19,"B6B9G6",3,23.79
2020-02-19,"C8A8U8",4,38.6
2020-02-19,"L4P4L4",1,12.56
2020-02-19,"Q7X4A7",4,25.48
2020-02-19,"G6M3H6",2,16.9
2020-02-19,"Y3A3P3",2,7.24
2020-02-19,"G1Y5V1",1,7.33
2020-02-19,"R2S2O2",4,50.96
2020-02-19,"H7H6O7",2,20.02
2020-02-19,"H7H6O7",4,40.04
2020-02-19,"K0K4D0",3,18.96
2020-02-19,"B8F8E8",1,4.72
2020-02-19,"N9O4W9",4,78.48
2020-02-19,"V2J7J2",4,58.88
2020-02-19,"O3U7N3",1,13.01
2020-02-19,"A8T3L8",2,29.08
2020-02-19,"A8B2J8",3,39.27
2020-02-19,"A8B2J8",4,52.36
2020-02-19,"P7V7S7",4,20.68
2020-02-19,"K9T3N9",1,10.62
2020-02-19,"S8L1P8",3,37.5
2020-02-19,"M5J3M5",3,16.89
2020-02-19,"B0A9G0",3,22.62
2020-02-19,"A0A5Y0",2,11.44
2020-02-19,"A7K5C7",1,20.26
2020-02-19,"M0P8L0",3,38.55
2020-02-19,"Y3P2U3",1,8.36
2020-02-19,"I7P0G7",1,12.05
2020-02-19,"A7R5O7",4,17.16
2020-02-19,"C0W7A0",2,23.28
2020-02-19,"W9N9T9",1,11.7
2020-02-19,"U7R6W7",3,48.21
2020-02-19,"N5I2E5",1,8.51
2020-02-19,"X6V5F6",1,15.79
2020-02-19,"Q3B2F3",4,28.84
2020-02-19,"Q3B2F3",3,21.63
2020-02-19,"F3E5H3",2,34.54
2020-02-19,"M4W5K4",2,36.26
2020-02-19,"W6T2W6",3,35.28
2020-02-19,"T5G8Y5",1,6.06
2020-02-19,"Z1X2R1",1,11.72
2020-02-19,"S3U0I3",1,12.42
2020-02-19,"I2V6O2",2,29.06
2020-02-19,"N0A7F0",4,70.08
2020-02-19,"E2Z7Q2",4,32.12
2020-02-19,"P6I6Q6",4,34.68
2020-02-19,"P5T3K5",4,57.36
2020-02-19,"E7V5J7",3,31.74
2020-02-19,"V9I4J9",3,25.74
2020-02-19,"F3S5P3",2,21.12
2020-02-19,"T4G5N4",2,21.06
2020-02-19,"P9M3L9",2,13.7
2020-02-19,"Y8B3C8",4,22.68
2020-02-19,"M4F6H4",3,25.23
2020-02-19,"Q3M7G3",2,19.58
2020-02-19,"M1P1F1",2,13.74
2020-02-19,"N7O0E7",3,39.72
2020-02-19,"S7I8Z7",1,11.61
2020-02-19,"P0Q4E0",3,35.13
2020-02-19,"C6C0B6",1,10.37
2020-02-19,"U0Y4P0",1,9.15
2020-02-19,"T9T1N9",3,28.29
2020-02-19,"C8B9S8",1,18.51
2020-02-19,"H8T1J8",1,15.52
2020-02-19,"H4I3T4",1,5.32
2020-02-19,"M1H3R1",2,32.3
2020-02-19,"S8F6U8",4,28.4
2020-02-19,"L7J0A7",3,43.83
2020-02-19,"T0Q1S0",1,9.42
2020-02-19,"H7Y3Z7",1,15.19
2020-02-19,"H7Y3Z7",3,45.57
2020-02-19,"D2K3V2",2,12.38
2020-02-19,"L6N4C6",4,74.76
2020-02-19,"P9W0M9",1,12.75
2020-02-19,"N6F6O6",4,49.4
2020-02-19,"S9E3F9",1,18.93
2020-02-19,"N3I7C3",3,45.36
2020-02-20,"P7G9Y7",3,23.91
2020-02-20,"Y3V6M3",3,18.81
2020-02-20,"E5V6B5",4,47.56
2020-02-20,"X6E9F6",1,7.15
2020-02-20,"N2P3M2",2,11.82
2020-02-20,"Q4X8G4",2,31.38
2020-02-20,"M9K0L9",1,9.38
2020-02-20,"M8E0S8",1,6.49
2020-02-20,"J8M3L8",4,54.72
2020-02-20,"W7I4B7",4,53
2020-02-20,"W7J9B7",3,35.61
2020-02-20,"S3P1G3",4,37
2020-02-20,"N2F5Q2",1,12.99
2020-02-20,"H8L3S8",3,29.76
2020-02-20,"H7H6O7",1,10.01
2020-02-20,"V6J0E6",3,33.06
2020-02-20,"Q0P1L0",2,30.38
2020-02-20,"Z7Q9K7",3,38.79
2020-02-20,"I8B4U8",4,18.36
2020-02-20,"Y3X9G3",2,14.82
2020-02-20,"O0G0X0",1,17.64
2020-02-20,"K9T8D9",4,17.8
2020-02-20,"G5U0W5",2,19.24
2020-02-20,"A9S8L9",4,44.24
2020-02-20,"M5Q1J5",4,55.92
2020-02-20,"O6N7R6",4,63.88
2020-02-20,"H4O9G4",1,6.44
2020-02-20,"D0J0M0",4,10.32
2020-02-20,"U7Q3R7",2,4.08
2020-02-20,"E4U1U4",2,23.94
2020-02-20,"S6U0Z6",4,69.24
2020-02-20,"J1H5J1",1,11.2
2020-02-20,"J8E7O8",4,59.08
2020-02-20,"I0T6K0",4,50.8
2020-02-20,"I9F4Y9",4,45.48
2020-02-20,"R6G1J6",1,9.73
2020-02-20,"N0A7F0",2,35.04
2020-02-20,"L4S3D4",3,24.09
2020-02-20,"K3C4F3",4,50.48
2020-02-20,"P6X4N6",1,10.26
2020-02-20,"M7Q9F7",1,11.68
2020-02-20,"I4V4W4",4,55.2
2020-02-20,"L6H7Y6",2,30.4
2020-02-20,"P3R3R3",1,9.13
2020-02-20,"P9E7Z9",1,10.79
2020-02-20,"U6I4H6",2,19.44
2020-02-20,"P2Y4B2",1,12.25
2020-02-20,"C8Y0V8",2,14.42
2020-02-20,"K7A9V7",3,31.65
2020-02-20,"W7X5O7",1,11.56
2020-02-20,"P5P9I5",3,27.3
2020-02-20,"L2F1W2",3,31.11
2020-02-20,"E1Z8B1",3,52.71
2020-02-20,"E5W2D5",3,29.73
2020-02-20,"R1O4L1",1,7.98
2020-02-20,"O0A3F0",3,49.92
2020-02-20,"D4P1V4",2,19.92
2020-02-20,"B2W2Q2",3,15.12
2020-02-20,"G6S8F6",3,41.22
2020-02-20,"N6R9Y6",4,42.12
2020-02-20,"U5E7R5",3,19.65
2020-02-20,"B4S4R4",3,32.88
2020-02-20,"B4S4R4",3,32.88
2020-02-20,"J8T0B8",3,20.94
2020-02-20,"T6Y3R6",1,8.49
2020-02-20,"I0I6Z0",4,39.36
2020-02-20,"W8P6C8",3,32.43
2020-02-20,"D5Z0M5",4,35
2020-02-20,"P4D5S4",2,13.62
2020-02-20,"K6B1N6",2,12.84
2020-02-20,"L7V3O7",1,10.41
2020-02-20,"K7Z0Q7",2,19.36
2020-02-20,"L8B3M8",4,22.68
2020-02-20,"O3U1H3",4,54.52
2020-02-20,"L9A0L9",4,15
2020-02-21,"O6P6J6",3,25.68
2020-02-21,"O6P6J6",1,8.56
2020-02-21,"U8Z0I8",2,8.98
2020-02-21,"I2Q3O2",4,66.4
2020-02-21,"L4R5X4",1,6.45
2020-02-21,"X5K8H5",4,50.32
2020-02-21,"J7L8Q7",1,12.05
2020-02-21,"H1F1V1",2,4.54
2020-02-21,"Q4X8G4",4,62.76
2020-02-21,"K5Z3R5",2,16.06
2020-02-21,"M5T4E5",1,4.46
2020-02-21,"Q8G6N8",3,39.06
2020-02-21,"Y3W5U3",3,20.31
2020-02-21,"Z8E4I8",2,9.48
2020-02-21,"Y2W1C2",4,34.4
2020-02-21,"A8B2J8",3,39.27
2020-02-21,"N4Z9V4",4,30.28
2020-02-21,"D8G1F8",1,11.17
2020-02-21,"I8B4U8",4,18.36
2020-02-21,"I8B4U8",4,18.36
2020-02-21,"Y6V6H6",3,22.77
2020-02-21,"K9T8D9",3,13.35
2020-02-21,"G3O1C3",2,17.76
2020-02-21,"Y8D0L8",4,50.4
2020-02-21,"C3Y5X3",2,25.98
2020-02-21,"R0J4V0",2,27.24
2020-02-21,"C8B2C8",2,24.1
2020-02-21,"N5I2E5",4,34.04
2020-02-21,"U9W0X9",3,61.77
2020-02-21,"J8E7O8",1,14.77
2020-02-21,"T3A0S3",2,21.26
2020-02-21,"K8Q7K8",1,8.41
2020-02-21,"K8Q7K8",3,25.23
2020-02-21,"T4U0X4",3,25.65
2020-02-21,"A4W3C4",4,42.72
2020-02-21,"J5H0Q5",3,34.71
2020-02-21,"G7V5D7",3,8.88
2020-02-21,"N3C9P3",3,37.5
2020-02-21,"B0C3I0",3,45.03
2020-02-21,"X0A4I0",2,30.32
2020-02-21,"L6H7Y6",4,60.8
2020-02-21,"E0O8N0",3,22.89
2020-02-21,"E7Y8H7",4,78.76
2020-02-21,"J7Y4D7",2,22.24
2020-02-21,"L2X9R2",4,33.12
2020-02-21,"O4S6V4",4,24.88
2020-02-21,"Q4B7Y4",3,36.15
2020-02-21,"E1Z8B1",4,70.28
2020-02-21,"O0A3F0",2,33.28
2020-02-21,"Q1D6P1",4,34.44
2020-02-21,"T6Y3R6",3,25.47
2020-02-21,"X6A9M6",3,30.45
2020-02-21,"S7B0C7",2,23.88
2020-02-21,"A0F2I0",2,27.02
2020-02-21,"X6A5S6",3,36.09
2020-02-21,"D2K3V2",4,24.76
2020-02-21,"F7R6L7",4,47.96
2020-02-21,"K7Z1E7",1,8.33
2020-02-21,"I8F1A8",1,12.85
2020-02-21,"N6F6O6",2,24.7
2020-02-21,"I1O7U1",2,19.24
2020-02-21,"F0I6E0",2,25
2020-02-21,"K8J8H8",2,23.78
2020-02-21,"M9W3L9",2,19.88
2020-02-21,"N1W6X1",4,43.64
2020-02-21,"D0H4C0",1,20.1
2020-02-21,"G4T6H4",4,43.84
2020-02-21,"H8C3U8",4,58.76
2020-02-22,"S5Y3S5",2,25.52
2020-02-22,"C0J9E0",2,23.28
2020-02-22,"M4Q3G4",2,30.2
2020-02-22,"I2Q3O2",1,16.6
2020-02-22,"I4C2S4",4,40.8
2020-02-22,"P6S2O6",4,44.6
2020-02-22,"S7J4Y7",3,27.21
2020-02-22,"B1A1L1",3,20.19
2020-02-22,"P0E2M0",1,10.18
2020-02-22,"S6B7F6",1,12.51
2020-02-22,"S6B7F6",3,37.53
2020-02-22,"C4W5S4",2,20.56
2020-02-22,"I3T9X3",2,21.44
2020-02-22,"H8L3S8",4,39.68
2020-02-22,"Z2H7J2",4,43.28
2020-02-22,"Z8O8E8",3,39.72
2020-02-22,"J7N7P7",3,30.66
2020-02-22,"R4Y2H4",2,11.52
2020-02-22,"K4O1Q4",3,19.38
2020-02-22,"Q9X0Z9",4,101.36
2020-02-22,"A8H2E8",2,18.86
2020-02-22,"P7V7S7",2,10.34
2020-02-22,"D8G1F8",3,33.51
2020-02-22,"J2M5P2",3,29.94
2020-02-22,"Z8P5J8",4,78.16
2020-02-22,"M9L7Y9",3,31.68
2020-02-22,"A5B5K5",1,7.83
2020-02-22,"Q1K9X1",1,10.56
2020-02-22,"A0A5Y0",3,17.16
2020-02-22,"E4T1F4",1,8.62
2020-02-22,"F4U2L4",3,38.1
2020-02-22,"A7K6D7",2,19.94
2020-02-22,"D0W9T0",1,12.37
2020-02-22,"V9U9P9",3,31.26
2020-02-22,"I9C5U9",1,10.47
2020-02-22,"R8W5Q8",1,12.61
2020-02-22,"K5S6V5",3,31.17
2020-02-22,"J4D7T4",3,29.25
2020-02-22,"R2D6O2",4,54.76
2020-02-22,"G0J3W0",4,31.92
2020-02-22,"O6N7R6",4,63.88
2020-02-22,"Y3P2U3",3,25.08
2020-02-22,"K7J1D7",4,34.36
2020-02-22,"Q5P6O5",2,23.86
2020-02-22,"K3V8T3",2,25.22
2020-02-22,"T3V8C3",1,5.79
2020-02-22,"J6M1C6",3,19.71
2020-02-22,"C0W7A0",4,46.56
2020-02-22,"V9Y0B9",3,14.25
2020-02-22,"Q2L2R2",1,13.05
2020-02-22,"Q3B2F3",2,14.42
2020-02-22,"X1X8O1",3,20.4
2020-02-22,"Y0L6E0",1,10.84
2020-02-22,"E8G4J8",4,22.92
2020-02-22,"U0O9Y0",1,9.78
2020-02-22,"E8Z2W8",4,41.36
2020-02-22,"R6G1J6",2,19.46
2020-02-22,"N0A7F0",1,17.52
2020-02-22,"V9I4J9",4,34.32
2020-02-22,"F3S5P3",2,21.12
2020-02-22,"R2G4T2",3,10.47
2020-02-22,"Z4V7Y4",2,23.58
2020-02-22,"J2L3G2",2,6.5
2020-02-22,"K3C4F3",4,50.48
2020-02-22,"G7V5D7",3,8.88
2020-02-22,"M0Z7X0",1,4.97
2020-02-22,"I7K8C7",1,16.27
2020-02-22,"J6X4U6",1,3.73
2020-02-22,"D9Z3P9",1,15.6
2020-02-22,"J1F0M1",2,17.66
2020-02-22,"U7H1R7",2,5.32
2020-02-22,"Q4K0T4",2,41.5
2020-02-22,"A1R7S1",1,12.84
2020-02-22,"N7U2Q7",2,28.54
2020-02-22,"J7W7G7",3,23.76
2020-02-22,"P6L0T6",2,16.4
2020-02-22,"F4G2V4",2,25.06
2020-02-22,"Z9R0W9",1,20.34
2020-02-22,"G6H3F6",2,14.84
2020-02-22,"C9E2O9",2,8.5
2020-02-22,"F9I8B9",1,4.28
2020-02-22,"U8S9G8",1,9.97
2020-02-22,"T1D9N1",1,14.74
2020-02-22,"D5R9M5",3,26.22
2020-02-22,"F5H2M5",2,13.4
2020-02-22,"E2W1U2",4,28.2
2020-02-22,"L1C0V1",1,2.43
2020-02-22,"H8R5C8",3,27.48
2020-02-22,"Q6E4I6",2,19.34
2020-02-22,"H7Y3Z7",2,30.38
2020-02-22,"M3S3C3",4,63.56
2020-02-22,"C8Q2I8",2,16.72
2020-02-22,"F0I6E0",1,12.5
2020-02-22,"I3G3H3",1,12.85
2020-02-22,"E1A9A1",1,9.83
2020-02-22,"G1O5H1",4,45
2020-02-22,"C6S3S6",1,8.27
2020-02-22,"C6S3S6",3,24.81
2020-02-22,"R6V2H6",3,29.04
2020-02-22,"L8B3M8",2,11.34
2020-02-22,"V5H0M5",4,53.84
2020-02-23,"M0G1N0",1,11.49
2020-02-23,"P7G9Y7",4,31.88
2020-02-23,"M4Q3G4",2,30.2
2020-02-23,"R0O1V0",4,41.2
2020-02-23,"O6P6J6",2,17.12
2020-02-23,"L4R5X4",1,6.45
2020-02-23,"Z4M2Y4",4,15.28
2020-02-23,"P6S2O6",3,33.45
2020-02-23,"B7G0R7",4,35.76
2020-02-23,"O7D2I7",3,30.12
2020-02-23,"T1P9L1",4,82.16
2020-02-23,"H8L3S8",4,39.68
2020-02-23,"Z8O8E8",4,52.96
2020-02-23,"D8Z9O8",1,16
2020-02-23,"Y1W9K1",4,60.56
2020-02-23,"C0A9P0",2,13.74
2020-02-23,"W4U7Y4",4,48.32
2020-02-23,"L7E1C7",2,15.9
2020-02-23,"X5X3I5",1,14.3
2020-02-23,"Y4Y7C4",4,60.92
2020-02-23,"O4U1X4",2,5.16
2020-02-23,"G0J3W0",2,15.96
2020-02-23,"X7C9Z7",2,11.72
2020-02-23,"V8E4Z8",4,36.8
2020-02-23,"Y0S8P0",2,14.86
2020-02-23,"K3U7W3",2,11.1
2020-02-23,"Q9U0T9",2,27.96
2020-02-23,"E4U1U4",2,23.94
2020-02-23,"Y7N5U7",3,16.26
2020-02-23,"X9K0V9",3,19.77
2020-02-23,"X9K0V9",4,26.36
2020-02-23,"I1X8R1",1,6.6
2020-02-23,"V1S5Y1",2,20.12
2020-02-23,"L3D1J3",4,27.44
2020-02-23,"I2V6O2",1,14.53
2020-02-23,"I2V6O2",1,14.53
2020-02-23,"K6N6H6",2,20.22
2020-02-23,"W8A4L8",2,14.68
2020-02-23,"C9R5I9",3,40.98
2020-02-23,"E4F6I4",4,53
2020-02-23,"Y9G8Y9",4,65.68
2020-02-23,"G7V5D7",1,2.96
2020-02-23,"G7V5D7",4,11.84
2020-02-23,"P8Q7C8",1,15.57
2020-02-23,"B6Q8H6",3,46.98
2020-02-23,"M1P1F1",1,6.87
2020-02-23,"P9E7Z9",2,21.58
2020-02-23,"P9E7Z9",3,32.37
2020-02-23,"U6I4H6",2,19.44
2020-02-23,"N7U2Q7",2,28.54
2020-02-23,"R0E9X0",1,11.3
2020-02-23,"H8T1J8",2,31.04
2020-02-23,"Q5V1P5",4,66.48
2020-02-23,"Q8Z3I8",2,40.8
2020-02-23,"S8F6U8",1,7.1
2020-02-23,"U5E7R5",1,6.55
2020-02-23,"L7O0G7",3,32.19
2020-02-23,"H9F2R9",2,15.84
2020-02-23,"Z8R8Z8",2,29.62
2020-02-23,"J4K1L4",1,3.92
2020-02-23,"A2D9K2",3,27.27
2020-02-23,"Y4X9C4",3,25.89
2020-02-23,"J3N5Z3",1,11.98
2020-02-23,"I3G3H3",2,25.7
2020-02-23,"I0O7U0",4,66.4
2020-02-23,"O2B0Y2",3,22.26
2020-02-23,"Q3J6J3",1,2.57
2020-02-23,"V5H0M5",1,13.46
2020-02-23,"S2G3G2",2,26.14
2020-02-23,"R0I7D0",2,22.26
2020-02-23,"P4T7I4",1,15.38
2020-02-24,"F8S9Q8",2,25.78
2020-02-24,"P0E2M0",1,10.18
2020-02-24,"H1F1V1",2,4.54
2020-02-24,"S6B7F6",1,12.51
2020-02-24,"Z4G2H4",1,9.75
2020-02-24,"P2X7Q2",4,52.08
2020-02-24,"M8C4F8",2,17.4
2020-02-24,"T9C5V9",3,24.12
2020-02-24,"H8L3S8",3,29.76
2020-02-24,"H7H6O7",3,30.03
2020-02-24,"V7Q7O7",3,13.29
2020-02-24,"Z2E2L2",3,41.07
2020-02-24,"U8S1P8",2,21.18
2020-02-24,"G0Y5Y0",2,24.66
2020-02-24,"U8B8G8",2,28.6
2020-02-24,"Y6V6H6",3,22.77
2020-02-24,"C9D7P9",1,6.04
2020-02-24,"X8I8N8",4,36.12
2020-02-24,"X8I8N8",1,9.03
2020-02-24,"K9T8D9",2,8.9
2020-02-24,"Y8D0L8",3,37.8
2020-02-24,"X5X3I5",1,14.3
2020-02-24,"A0L6R0",2,19.58
2020-02-24,"J4D7T4",3,29.25
2020-02-24,"M0D6G0",2,9.52
2020-02-24,"V8E4Z8",4,36.8
2020-02-24,"I9I5Q9",2,18.34
2020-02-24,"H5L8J5",1,4.29
2020-02-24,"F6Q4W6",3,26.4
2020-02-24,"K2X6P2",1,16.89
2020-02-24,"J1H5J1",4,44.8
2020-02-24,"M4W5K4",4,72.52
2020-02-24,"C2W1F2",3,9.96
2020-02-24,"D5C2Q5",1,9.73
2020-02-24,"I1X8R1",2,13.2
2020-02-24,"Z3G9H3",1,7.68
2020-02-24,"O6N9J6",3,45.36
2020-02-24,"Y4G0X4",3,39.84
2020-02-24,"H2U7B2",4,40.24
2020-02-24,"C2Z8Q2",2,35.38
2020-02-24,"Y4L2Y4",3,40.32
2020-02-24,"J3O1Y3",2,12.42
2020-02-24,"P6X4N6",4,41.04
2020-02-24,"M1P1F1",1,6.87
2020-02-24,"B9E6A9",3,31.92
2020-02-24,"J3J0M3",4,71.08
2020-02-24,"B8A2K8",2,22.16
2020-02-24,"D0D9Y0",2,22.36
2020-02-24,"D0D9Y0",4,44.72
2020-02-24,"W8J7U8",1,5.62
2020-02-24,"V3O2W3",2,27.82
2020-02-24,"J9B3M9",2,16.86
2020-02-24,"Z2A4Z2",4,37.4
2020-02-24,"T1D9N1",1,14.74
2020-02-24,"B4S4R4",1,10.96
2020-02-24,"Q6E4I6",2,19.34
2020-02-24,"D2K3V2",2,12.38
2020-02-24,"P4D5S4",1,6.81
2020-02-24,"K6B1N6",2,12.84
2020-02-24,"I2Z7T2",4,53.96
2020-02-24,"N2D2H2",3,29.46
2020-02-24,"K7Z0Q7",3,29.04
2020-02-24,"U2G1Z2",1,21.44
2020-02-24,"R6K0P6",1,10.72
2020-02-24,"D1G4Y1",3,33.75
2020-02-24,"Z3V0C3",3,52.08
2020-02-24,"X0L6N0",4,51.72
2020-02-24,"X0L6N0",4,51.72
2020-02-24,"T7U6R7",2,5.94
2020-02-25,"Y0R5I0",4,16.12
2020-02-25,"F1W7C1",2,19.78
2020-02-25,"M8R3C8",1,12.05
2020-02-25,"I5L1M5",2,17.66
2020-02-25,"Q7X4A7",3,19.11
2020-02-25,"L1H9D1",1,17.07
2020-02-25,"Z4B1O4",1,12.02
2020-02-25,"R2N1A2",2,22.2
2020-02-25,"S9Q8W9",4,34.28
2020-02-25,"K5Z3R5",3,24.09
2020-02-25,"W8X0R8",2,28.2
2020-02-25,"D5Q1B5",4,41.84
2020-02-25,"U5D3C5",3,42.54
2020-02-25,"A1F4X1",1,3.42
2020-02-25,"L1U4N1",2,29.26
2020-02-25,"R4Y2H4",2,11.52
2020-02-25,"A8T3L8",3,43.62
2020-02-25,"Y6N4X6",2,9.24
2020-02-25,"Y6N4X6",2,9.24
2020-02-25,"Z0B0S0",2,7.5
2020-02-25,"Y1W9K1",3,45.42
2020-02-25,"P2G9V2",4,30.24
2020-02-25,"V6J1U6",4,27.64
2020-02-25,"D9O3U9",2,16.32
2020-02-25,"I8B4U8",1,4.59
2020-02-25,"A7V9X7",3,33.3
2020-02-25,"M1A0A1",3,34.47
2020-02-25,"F4U2L4",3,38.1
2020-02-25,"V8T6P8",3,25.29
2020-02-25,"K5N5Z5",1,12.28
2020-02-25,"F2F4L2",1,10.94
2020-02-25,"X5X3I5",3,42.9
2020-02-25,"Q5B9L5",2,19.7
2020-02-25,"A9S8L9",1,11.06
2020-02-25,"A7K5C7",1,20.26
2020-02-25,"D2U7B2",2,40.52
2020-02-25,"C8X0S8",4,20.52
2020-02-25,"I2J1C2",1,12.41
2020-02-25,"Q5P6O5",1,11.93
2020-02-25,"P0N3D0",1,7.26
2020-02-25,"K3V8T3",3,37.83
2020-02-25,"Q3H7N3",3,28.77
2020-02-25,"L7W3C7",2,10.42
2020-02-25,"V9Y0B9",2,9.5
2020-02-25,"Y0L6E0",3,32.52
2020-02-25,"D5C2Q5",4,38.92
2020-02-25,"P2U4I2",3,15.99
2020-02-25,"C6G5I6",2,24.9
2020-02-25,"E2Z7Q2",1,8.03
2020-02-25,"M6R3I6",3,23.85
2020-02-25,"H5A4H5",2,12.98
2020-02-25,"R5P3F5",3,32.16
2020-02-25,"W5I2K5",4,19.28
2020-02-25,"W6Z1L6",1,9.91
2020-02-25,"R2P5L2",2,46.08
2020-02-25,"P0G3B0",2,26.54
2020-02-25,"C8Y0V8",1,7.21
2020-02-25,"R0E9X0",4,45.2
2020-02-25,"Q9E9C9",4,37.4
2020-02-25,"J5J7Q5",1,6.87
2020-02-25,"Q8Z3I8",1,20.4
2020-02-25,"R0K5Y0",2,22.72
2020-02-25,"E3U7Y3",4,47.56
2020-02-25,"B3L9D3",1,4.02
2020-02-25,"L7I2H7",1,11.8
2020-02-25,"S8Z2R8",4,30.84
2020-02-25,"S4Z1E4",3,52.56
2020-02-25,"G9Y3Z9",2,9.6
2020-02-25,"L7O0G7",1,10.73
2020-02-25,"D1T2H1",2,28.46
2020-02-25,"C6V3Z6",3,41.04
2020-02-25,"Q6E4I6",2,19.34
2020-02-25,"C6R4V6",4,59
2020-02-25,"K6H2B6",2,25.24
2020-02-25,"P8Z0H8",1,11.23
2020-02-25,"P7S3V7",4,67.2
2020-02-25,"N1W6X1",1,10.91
2020-02-26,"E2M2M2",1,12.99
2020-02-26,"F8S9Q8",3,38.67
2020-02-26,"S6N9X6",4,23.64
2020-02-26,"E5V6B5",3,35.67
2020-02-26,"P9W8T9",1,11.12
2020-02-26,"G4P3S4",3,20.43
2020-02-26,"A1S2E1",2,19.54
2020-02-26,"F6Y0A6",4,40.24
2020-02-26,"H7H6O7",3,30.03
2020-02-26,"Y3W3V3",1,6.46
2020-02-26,"H6C4O6",2,24.94
2020-02-26,"K0K4D0",3,18.96
2020-02-26,"F2S5E2",4,40.36
2020-02-26,"L1U4N1",1,14.63
2020-02-26,"L6U0K6",4,26.24
2020-02-26,"R8W5Q8",1,12.61
2020-02-26,"K7N8K7",4,53.2
2020-02-26,"R2V8Q2",1,11.49
2020-02-26,"B1K2G1",3,32.46
2020-02-26,"A0L6K0",4,40.48
2020-02-26,"C3Y5X3",1,12.99
2020-02-26,"G6Y3T6",3,32.55
2020-02-26,"Q6X7A6",2,33.24
2020-02-26,"N2J9B2",2,23.14
2020-02-26,"Q3H7N3",2,19.18
2020-02-26,"D0J0M0",1,2.58
2020-02-26,"Q9U0T9",1,13.98
2020-02-26,"N5I2E5",3,25.53
2020-02-26,"K9W5U9",4,58.44
2020-02-26,"L4C8J4",4,44.16
2020-02-26,"J8E7O8",1,14.77
2020-02-26,"K7D1V7",4,32.24
2020-02-26,"T3A0S3",1,10.63
2020-02-26,"U8V4C8",1,9.24
2020-02-26,"I9F4Y9",2,22.74
2020-02-26,"Y4G0X4",4,53.12
2020-02-26,"L3D1J3",3,20.58
2020-02-26,"Y1Y4X1",1,10.67
2020-02-26,"G2K7M2",2,30.6
2020-02-26,"U2T8P2",4,35.56
2020-02-26,"E7V5J7",4,42.32
2020-02-26,"Z1U7A1",3,24.84
2020-02-26,"Y9A0K9",3,47.19
2020-02-26,"O3N1G3",4,39.88
2020-02-26,"M7Q9F7",3,35.04
2020-02-26,"W2H0I2",3,25.86
2020-02-26,"F6H6C6",4,21.8
2020-02-26,"U7E7P7",4,52.88
2020-02-26,"N5X9J5",1,9.75
2020-02-26,"N0N2P0",1,2.5
2020-02-26,"K7A9V7",1,10.55
2020-02-26,"Y7O6L7",1,12.55
2020-02-26,"F6A4L6",1,13.93
2020-02-26,"Q4B7Y4",3,36.15
2020-02-26,"S8Z2R8",3,23.13
2020-02-26,"P3Q6C3",4,43.08
2020-02-26,"N6R9Y6",1,10.53
2020-02-26,"U5E7R5",4,26.2
2020-02-26,"W1Y7Y1",3,52.77
2020-02-26,"L4H8J4",1,8.21
2020-02-26,"G4Q2H4",4,35.2
2020-02-26,"M1E2U1",3,33.63
2020-02-26,"S7B0C7",2,23.88
2020-02-26,"C6R4V6",4,59
2020-02-26,"F3O7R3",4,47.04
2020-02-26,"G1O5H1",1,11.25
2020-02-26,"Q3J6J3",4,10.28
2020-02-26,"P7S3V7",2,33.6
2020-02-26,"D0H4C0",4,80.4
2020-02-27,"E2M2M2",3,38.97
2020-02-27,"C8A8U8",4,38.6
2020-02-27,"R6P7V6",3,51.18
2020-02-27,"I0S7S0",4,39
2020-02-27,"Y1T2N1",3,13.65
2020-02-27,"R2N1A2",1,11.1
2020-02-27,"O7D2I7",3,30.12
